Material Name;Material Type;End time;Route;Weight;Length;Thickness;Width;Grade;Quality Status;Seg No;Seg from;Seg to;CCM.TD. Heat counter Value;CCM.TD. Temperature liquidus Value;CCM.TD. Temperature liquidus Dynaphase Value;CCM.TD. TD internals type Value;CCM.TD. Slag powder Value;CCM.TD. Stopper Type Value;CCM.TD. Steel weight in tundish Value;CCM.TD. Tundish inflow Value;CCM.TD. Stopper Last Position Value;CCM.TD. Stopper position max Value;CCM.TD. Stopper position min Value;CCM.TD. Stopper pos chg max segment Value;CCM.TD. Stopper position chg 10 s Value;CCM.TD. Stopper position slab chg Value;CCM.TD. Superheat Value;CCM.TD. Temperature tundish Value;CCM.SEN. SEN Type Value;CCM.SEN. Immersion depth Value;CCM.MD. Level average Value;CCM.MD. Level change (max-min) Value;CCM.MD. Level std_dev Value;CCM.MD. Level std_dev west Value;CCM.MD. Level std_dev east Value;CCM.MD. Mold width Value;CCM.MIX. Concentration factor Value;CCM.STR. Speed - Mold avg Value;CCM.STR. Throughput Value;CCM.SLAB. Slab counter heat Value;CCM.SLAB. Slab counter sequence Value
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;161;16,0;16,1;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;162;16,1;16,2;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;163;16,2;16,3;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;164;16,3;16,4;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;165;16,4;16,5;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;166;16,5;16,6;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;167;16,6;16,7;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;168;16,7;16,8;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;169;16,8;16,9;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;170;16,9;17,0;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;171;17,0;17,1;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;172;17,1;17,2;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;173;17,2;17,3;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;174;17,3;17,4;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;175;17,4;17,5;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;176;17,5;17,6;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;177;17,6;17,7;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;178;17,7;17,8;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;179;17,8;17,9;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;180;17,9;18,0;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;181;18,0;18,1;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;182;18,1;18,2;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;183;18,2;18,3;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;184;18,3;18,4;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;185;18,4;18,5;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;186;18,5;18,6;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;187;18,6;18,7;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;188;18,7;18,8;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;189;18,8;18,9;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;190;18,9;19,0;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;191;19,0;19,1;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;192;19,1;19,2;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;193;19,2;19,3;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;194;19,3;19,4;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;195;19,4;19,5;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;196;19,5;19,6;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;197;19,6;19,7;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;198;19,7;19,8;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;199;19,8;19,9;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;200;19,9;20,0;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;201;20,0;20,1;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;202;20,1;20,2;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;203;20,2;20,3;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;204;20,3;20,4;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;205;20,4;20,5;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;206;20,5;20,6;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;207;20,6;20,7;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;208;20,7;20,8;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;209;20,8;20,9;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;210;20,9;21,0;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;211;21,0;21,1;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;212;21,1;21,2;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;213;21,2;21,3;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;214;21,3;21,4;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;215;21,4;21,5;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;216;21,5;21,6;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;217;21,6;21,7;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;218;21,7;21,8;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;219;21,8;21,9;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;220;21,9;22,0;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;221;22,0;22,1;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;222;22,1;22,2;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;223;22,2;22,3;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;224;22,3;22,4;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;225;22,4;22,5;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;226;22,5;22,6;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;227;22,6;22,7;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;228;22,7;22,8;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;229;22,8;22,9;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;230;22,9;23,0;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;231;23,0;23,1;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;232;23,1;23,2;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;233;23,2;23,3;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;234;23,3;23,4;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;235;23,4;23,5;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;236;23,5;23,6;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;237;23,6;23,7;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;238;23,7;23,8;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;239;23,8;23,9;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;240;23,9;24,0;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;241;24,0;24,1;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;242;24,1;24,2;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;243;24,2;24,3;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;244;24,3;24,4;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;245;24,4;24,5;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;246;24,5;24,6;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;247;24,6;24,7;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;248;24,7;24,8;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;249;24,8;24,9;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;250;24,9;25,0;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;251;25,0;25,1;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;252;25,1;25,2;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;253;25,2;25,3;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;254;25,3;25,4;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;255;25,4;25,5;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;256;25,5;25,6;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;257;25,6;25,7;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;258;25,7;25,8;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;259;25,8;25,9;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;260;25,9;26,0;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;261;26,0;26,1;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;262;26,1;26,2;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;263;26,2;26,3;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;264;26,3;26,4;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;265;26,4;26,5;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;266;26,5;26,6;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;267;26,6;26,7;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;268;26,7;26,8;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;269;26,8;26,9;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;270;26,9;27,0;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;271;27,0;27,1;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;272;27,1;27,2;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;273;27,2;27,3;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;274;27,3;27,4;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;275;27,4;27,5;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;276;27,5;27,6;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;277;27,6;27,7;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;278;27,7;27,8;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;279;27,8;27,9;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;280;27,9;28,0;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;281;28,0;28,1;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;282;28,1;28,2;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;283;28,2;28,3;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;284;28,3;28,4;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;285;28,4;28,5;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;286;28,5;28,6;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;287;28,6;28,7;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;288;28,7;28,8;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;289;28,8;28,9;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;290;28,9;29,0;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;291;29,0;29,1;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;292;29,1;29,2;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;293;29,2;29,3;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;294;29,3;29,4;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;295;29,4;29,5;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;296;29,5;29,6;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;297;29,6;29,7;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;298;29,7;29,8;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;299;29,8;29,9;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;300;29,9;30,0;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;301;30,0;30,1;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;302;30,1;30,2;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;303;30,2;30,3;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;304;30,3;30,4;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;305;30,4;30,5;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;306;30,5;30,6;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;307;30,6;30,7;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;308;30,7;30,8;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;309;30,8;30,9;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;310;30,9;31,0;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;311;31,0;31,1;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;312;31,1;31,2;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;313;31,2;31,3;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;314;31,3;31,4;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;315;31,4;31,5;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;316;31,5;31,6;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;317;31,6;31,7;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;318;31,7;31,8;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;319;31,8;31,9;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
13;slab;2023-02-20 16:40:05;Route 1;123605;51,04;202,000;1539;720-1;OK;320;31,9;32,0;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;
